"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"422",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
"423",0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"424",0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
"425",0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"426",0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
"427",0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
"428",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"429",0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
"430",1,0,0,0,0,1,1,0,1,1,1,0,1,1,1
"431",1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
"432",0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
"433",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
"434",0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"435",0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
"436",0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
"437",0,0,0,1,0,1,1,1,1,1,0,0,1,1,1
"438",0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
"439",0,1,0,0,0,1,0,1,0,1,0,1,1,1,0
"440",0,0,0,0,1,1,1,0,0,1,1,1,1,1,1
"441",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"442",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"443",0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
"444",0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"445",0,0,0,0,1,0,1,1,0,1,0,1,1,0,0
"446",0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
"447",0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
"448",0,0,0,0,1,1,1,0,1,1,1,1,1,1,0
"449",0,0,0,1,1,1,1,0,1,1,0,1,1,1,0
"450",1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
"451",1,0,1,0,0,1,1,1,1,1,0,1,1,1,1
"452",0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
"453",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"454",1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
"455",0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
"456",1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
"457",0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
"458",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"459",0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"460",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"461",0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
"462",1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
"463",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"464",1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
"465",0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
"466",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"467",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
"468",0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
"469",1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
"470",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"471",0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"472",0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"473",0,0,0,0,1,1,0,1,0,1,0,1,1,1,0
"474",0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
"475",0,0,0,0,1,1,0,1,0,1,0,1,1,1,1
"476",0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
"477",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"478",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"479",0,1,0,0,0,1,0,1,0,1,0,1,1,1,1
"480",1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
"481",0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
"482",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"483",0,0,0,0,1,1,1,0,1,1,0,1,1,1,1
"484",0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"485",0,0,1,0,1,0,1,1,1,1,0,1,1,0,0
"486",0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
"487",0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
"488",1,0,0,0,1,1,0,1,1,1,0,1,1,1,1
"489",0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
"490",0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"491",1,0,0,1,0,1,1,1,1,1,0,1,1,1,1
"492",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
"493",0,0,0,0,1,1,1,0,0,1,0,1,1,0,0
"494",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"495",0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
"496",0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
"497",1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
"498",0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"499",0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
"500",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"501",0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
"502",0,0,1,0,0,0,1,0,1,1,0,1,1,1,0
"503",0,0,0,1,1,1,0,1,0,1,0,1,1,0,0
"504",0,0,1,1,0,1,1,1,0,1,0,1,1,1,1
"505",1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
"506",1,0,1,0,1,1,0,1,1,1,1,0,1,1,1
"507",0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"508",0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
"509",0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
"510",0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
"511",1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
"512",0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
"513",0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
"514",1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
"515",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
"516",0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
"517",0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
"518",0,0,1,0,0,1,1,1,0,1,0,1,1,1,1
"519",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"520",0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"521",0,0,0,0,1,1,1,1,0,1,0,1,1,0,0
"522",1,0,0,0,1,1,1,1,1,1,0,1,1,1,0
"523",0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
"524",0,0,1,0,0,1,0,1,1,1,0,0,1,1,1
"525",0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
"526",1,0,0,1,0,1,0,1,1,1,0,1,1,1,1
"527",0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"528",1,0,1,1,0,1,1,0,1,1,0,0,1,1,1
"529",0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
"530",0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
"531",0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
"532",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"533",0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
"534",0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
"535",0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
"536",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"537",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"538",0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
"539",0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
"540",0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
"541",0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
"542",0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
"543",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"544",1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
"545",0,0,0,0,1,1,1,1,0,1,0,1,1,1,1
"546",0,0,1,0,0,1,1,0,0,1,0,1,1,0,1
"547",0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
"548",0,0,0,0,1,1,1,1,0,1,0,1,1,0,0
"549",1,0,0,1,0,1,1,0,1,1,0,1,1,1,0
"550",0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
"551",0,0,0,1,0,1,1,1,1,1,0,1,1,0,1
"552",1,0,0,0,1,1,0,1,1,1,0,1,1,0,1
"553",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"554",0,0,0,0,1,1,0,0,0,1,0,1,1,1,1
"555",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"556",0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
"557",0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
"558",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"559",0,0,0,0,1,0,1,0,0,1,0,1,1,1,0
"560",1,0,0,1,1,0,1,1,1,1,0,1,1,1,0
"561",1,0,0,1,0,1,0,1,1,1,0,1,1,1,1
"562",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"563",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
"564",0,0,0,1,0,1,0,1,1,1,0,1,1,1,1
"565",0,0,0,0,1,0,0,1,0,1,0,1,1,1,1
"566",0,0,0,0,1,1,0,1,0,1,0,1,1,0,1
"567",0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
"568",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"569",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
"570",0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
"571",0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"572",0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
"573",0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"574",1,0,1,0,0,1,1,0,1,1,0,1,1,1,1
"575",0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
"576",1,0,0,1,0,1,1,1,1,1,0,1,1,1,1
"577",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
"578",0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
"579",0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
"580",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"581",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"582",0,0,0,1,1,1,0,1,0,1,0,1,1,0,0
"583",0,0,1,0,0,1,1,1,0,1,0,1,1,1,1
"584",0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
"585",0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
"586",1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
"587",1,0,0,1,0,1,1,0,1,1,0,1,1,1,1
"588",1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
"589",0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
"590",0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
"591",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"592",1,0,0,1,1,1,0,1,0,1,0,1,1,1,1
"593",0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"594",0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
"595",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"596",1,0,1,0,0,0,0,1,1,1,0,1,1,0,1
"597",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"598",0,0,1,1,0,1,0,1,0,1,0,0,1,1,1
"599",0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
"600",1,0,1,0,1,1,1,0,1,0,0,1,1,0,1
"601",0,0,0,0,0,1,1,0,0,1,0,1,1,1,1
"602",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"603",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"604",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"605",0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
"606",0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
"607",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
"608",0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"609",0,0,0,0,0,1,1,0,1,1,0,1,1,1,1
"610",0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"611",0,0,0,0,0,1,0,1,0,1,0,1,1,1,0
"612",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"613",0,0,0,0,1,1,1,0,1,1,0,1,1,0,1
"614",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"615",0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
"616",0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
"617",0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"618",1,0,0,1,0,1,1,0,1,1,0,1,1,0,1
"619",0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"620",0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
"621",0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
"622",0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
"623",0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"624",0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
"625",1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
"626",1,0,1,0,1,1,0,0,1,1,1,1,1,1,1
"627",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"628",0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"629",0,0,1,0,0,1,1,1,1,1,0,1,1,1,1
"630",0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
"631",0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
"632",0,0,1,0,1,1,0,0,0,1,0,1,1,1,0
"633",0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"634",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"635",0,0,1,0,1,1,1,0,0,1,0,1,1,1,1
"636",0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
"637",0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
"638",0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
"639",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"640",0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
"641",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"642",1,0,0,0,0,1,1,1,1,1,1,1,1,1,0
"643",0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
"644",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"645",0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
"646",0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
"647",0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
"648",1,0,0,1,0,1,1,1,1,1,0,1,1,1,1
"649",0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
"650",1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
"651",0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
"652",0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
"653",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
"654",0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
"655",1,0,0,0,0,1,0,1,1,1,1,0,1,1,0
"656",1,0,1,0,0,1,0,1,0,1,0,1,1,1,1
"657",0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
"658",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"659",0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
"660",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"661",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"662",0,0,0,0,1,1,1,0,1,1,0,1,1,0,0
"663",1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
"664",0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
"665",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"666",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"667",0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
"668",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"669",0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
"670",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"671",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"672",0,0,0,0,0,1,1,1,0,1,1,1,1,0,1
"673",0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
"674",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"675",0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
"676",1,0,0,0,1,0,1,1,1,1,0,1,1,1,1
"677",1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"678",0,0,0,1,1,0,0,0,0,1,0,1,1,1,1
"679",0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
"680",1,0,0,0,0,0,1,0,1,1,0,1,1,1,1
"681",0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"682",0,0,0,0,1,1,1,1,0,1,0,1,1,0,1
"683",0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
"684",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"685",0,0,0,0,0,1,1,1,1,1,0,1,1,1,0
"686",0,0,1,0,0,1,1,1,0,1,0,1,1,1,1
"687",0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
"688",0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
"689",1,0,1,0,0,0,1,1,1,1,0,1,1,1,1
"690",0,0,0,0,0,1,1,1,0,1,0,1,0,1,1
"691",0,0,1,0,0,0,0,1,1,1,0,1,1,1,0
"692",0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
"693",0,0,0,0,0,1,0,1,0,1,0,1,1,1,0
"694",0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
"695",1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
"696",0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
"697",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
"698",0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
"699",0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"700",0,0,1,0,1,0,1,1,1,1,0,1,1,1,1
"701",0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
"702",0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"703",1,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"704",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"705",0,0,0,1,0,0,1,0,0,1,0,1,1,0,1
"706",1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
"707",0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
"708",0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
"709",0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
"710",0,0,0,0,0,1,1,0,0,1,0,1,1,1,1
"711",0,0,0,0,1,0,0,0,1,1,1,1,1,0,1
"712",1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
"713",1,0,0,1,1,0,1,0,1,1,0,0,1,1,1
"714",0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
"715",0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
"716",0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"717",0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
"718",0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
"719",0,0,0,0,0,1,1,0,1,1,0,1,0,1,0
"720",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
"721",0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
"722",1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
"723",0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
"724",0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
"725",1,0,0,0,1,1,1,1,1,1,0,0,1,1,0
"726",0,0,0,0,0,1,1,1,1,0,1,1,1,1,0
"727",0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
"728",0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
"729",1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
"730",0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
"731",1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"732",0,0,0,0,1,1,1,0,1,1,0,1,1,0,1
"733",0,0,0,1,0,1,1,1,1,1,0,1,1,1,0
"734",0,0,0,0,0,1,1,0,0,1,0,1,1,1,1
"735",0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
"736",0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
"737",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
"738",0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
"739",0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
"740",0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"741",1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
"742",0,1,1,0,0,1,0,1,1,1,0,1,1,1,1
"743",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"744",0,0,1,0,0,1,0,1,0,1,0,0,1,1,1
"745",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"746",0,0,0,0,0,1,0,1,1,1,0,1,1,1,0
"747",0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"748",1,0,0,0,0,1,0,1,0,1,0,1,1,1,1
"749",0,1,0,0,0,0,0,1,1,1,0,0,1,1,0
"750",0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"751",0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
"752",0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
"753",0,1,0,0,0,1,1,0,1,1,0,1,1,1,1
"754",0,0,0,1,0,1,1,0,0,1,0,0,1,1,0
"755",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"756",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"757",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"758",0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
"759",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
"760",0,0,1,0,0,1,1,1,1,1,0,0,1,1,0
"761",1,0,0,1,1,0,1,1,1,1,1,1,1,1,0
"762",0,0,0,1,0,1,0,0,0,1,0,0,1,1,1
"763",0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
"764",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"765",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"766",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"767",0,0,0,0,0,1,1,1,1,0,1,0,1,1,1
"768",0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
"769",0,0,0,0,1,1,1,1,1,1,0,1,1,1,0
"770",0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
"771",0,0,1,1,1,0,0,1,0,1,0,1,1,1,1
"772",1,0,0,1,0,1,0,0,1,1,0,1,1,0,1
"773",1,0,0,1,1,1,0,0,0,1,0,1,1,1,1
"774",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"775",1,0,0,0,1,1,1,1,1,1,0,1,1,0,0
"776",0,0,1,0,0,1,0,1,1,0,0,1,0,1,1
"777",0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
"778",1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
"779",1,0,0,0,1,0,0,1,1,1,0,1,1,0,1
"780",0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
"781",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"782",0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
"783",0,0,0,0,1,0,1,0,0,1,0,1,1,1,1
"784",0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"785",0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
"786",1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
"787",0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
"788",0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
"789",0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
"790",0,0,0,0,0,1,1,1,0,1,1,1,1,1,0
"791",0,0,0,0,1,1,1,0,1,1,0,1,1,0,1
"792",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"793",0,1,0,0,1,0,1,1,0,1,0,1,1,1,0
"794",0,0,0,0,0,1,1,1,1,1,0,1,1,1,0
"795",0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
"796",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"797",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"798",0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
"799",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"800",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"801",0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
"802",0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
"803",0,0,1,1,0,0,1,1,1,1,0,1,1,0,0
"804",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"805",0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
"806",1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
"807",0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
"808",0,0,1,0,0,1,1,1,1,1,1,1,1,0,0
"809",0,0,1,0,0,1,1,1,0,1,0,1,1,1,0
"810",0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
"811",0,0,1,0,1,1,0,0,0,1,0,1,1,1,0
"812",0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
"813",0,0,0,0,1,1,1,0,0,1,0,1,1,1,0
"814",1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
"815",0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"816",1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
"817",0,0,0,1,1,1,0,1,0,1,0,0,1,1,1
"818",0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
"819",0,0,0,0,1,1,1,1,0,1,0,0,1,1,0
"820",0,0,0,0,0,1,0,1,1,0,0,1,1,1,1
"821",0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
"822",0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"823",0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
"824",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"825",1,0,0,0,1,0,1,1,1,1,0,1,1,1,1
"826",0,0,1,1,1,0,1,1,0,1,0,1,1,1,1
"827",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"828",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"829",0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
"830",0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
"831",0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
"832",0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
"833",0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
"834",0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
"835",0,0,0,0,1,1,0,1,1,0,0,1,1,1,0
"836",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"837",0,0,1,0,0,1,1,1,0,1,0,1,1,1,1
"838",0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
"839",0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
"840",0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
"841",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
"842",1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"843",0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
